Time Stamp,Region ID,Filtered,RSS,CL1,CL2,CL3,Red Info,GSS,RP1H,RP1L,EDR,Green R^2,Green Info,VSS,RP2H,RP2L,Violet Spare1,Violet R^2,Violet Info,Bead Info
1292562395,96,0,9025.14453,1970.63281,10923.37891,5474.87891,0,5593.09766,130.70914,111.07057,37888.17188,0,0,2580.57422,23.48633,22.19141,0,0,0,0
1292564207,378,0,9726.91406,1075.12891,313.69531,317.32031,0,5355.45313,15421.02734,15434.11914,53546.89844,0,0,2896.61719,10969.28516,10996.96484,0,0,0,0
1292564956,153,0,12267.11328,60.96484,5051.07422,9677.33984,0,3961.77734,193.48816,118.7221,2158.55566,0,0,3462.88281,2060.82422,2066.90039,0,0,0,0
1292569994,352,0,11003.85156,619.78516,1229.39844,2474.22656,0,3349.90625,121363.4531,220021.9063,237223.4375,0,1,3381,4.28516,1.30273,0,0,0,0
1292575053,500,0,8505.16406,9773.66016,5994.31641,7000.03516,0,5454.69141,106.60629,77.50258,0,0,0,2793.50781,5.625,0,0,0,0,0
1292579763,96,0,11538.43359,2532.50781,12831.42188,6511.92969,0,4930.44531,306.07187,299.39688,15165.08008,0,0,3079.07422,31.75,29.69336,0,0,0,0
1292585560,81,0,16807.94922,23023.65234,5130.61328,1663.65234,0,3618.60156,235.78082,244.84891,0,0,0,3008.52344,19372.48828,22610.88672,0,0,1,0
1292589576,374,0,16372.05859,718.77734,1778.23438,9255.97656,0,3877.62891,2956.55908,2935.71851,24066.05664,0,0,3563.82813,3.22266,3.86328,0,0,0,0
1292593978,22,0,10244.23047,1211.94531,192.27344,53.72266,0,3870.69531,833.5766,829.08008,8204.96484,0,0,2902.76563,154.75195,154.75586,0,0,0,0
1292600706,96,0,7485.67578,1848.12109,10316.12891,5098.66406,0,4800.64844,65.7087,60.47176,19114.25586,0,0,3141.51172,25.48047,27.53711,0,0,0,0
1292602572,96,0,12605.62891,2532.57422,14262.89844,7197.30469,0,4846.13281,0,0,0,0,0,3737.54297,40.77539,40.56445,0,0,0,0
1292603347,22,0,11237.39844,1335.65625,204.30078,54.41016,0,4048.08984,581.28003,581.02252,2695.12842,0,0,3093.41406,193.07617,195.45508,0,0,0,0
1292603522,352,0,9282.68359,605.14063,1222.41797,2410.51953,0,5617.24609,122083.3516,244109.9063,293818.0625,0,1,3280.41016,3.75,6.60352,0,0,0,0
1292603787,500,0,10813.44141,12194.78125,7444.125,8733.03125,0,4164.91016,224.40547,203.87621,6159.85596,0,0,4035.41016,3.84375,3.45898,0,0,0,0
1292605352,500,0,12864.62891,12534.13281,7591.50391,8925.79297,0,3351.47266,350.36057,326.30066,35306.49219,0,0,3658.64063,2.21484,0,0,0,0,0
1292605719,81,0,10085.5625,18725.66797,4412.08594,1393.71484,0,3717.91406,426.42514,413.67618,36680.11719,0,0,3129.70313,18136.7168,19976.57813,0,0,1,0
1292609521,352,0,10373.55078,655.91797,1285.69531,2595.80078,0,4581.33984,122832.4531,241060.6563,286962.1875,0,1,2854.32031,4.77148,8.17578,0,0,0,0
1292609877,6,0,11282.88281,57.15625,74.58594,24.70313,0,3951.25781,155.19832,211.52773,0,0,0,2967.88672,5.66016,7.45703,0,0,0,0
1292616544,6,0,10719.71875,51.94531,70.11328,22.92578,0,5053.42969,48.16277,51.58611,5074.4458,0,0,3075.00781,12.86914,13.65625,0,0,0,0
1292622460,352,0,12213.67578,687.60938,1388.47656,2742,0,3200.44922,121019.0469,237034.7188,273842.2188,0,1,3626.73828,9.77148,8.13086,0,0,0,0
1292624311,22,0,15968.44922,1349.73828,213.875,57.98828,0,3638.36719,741.33972,758.98224,0,0,0,3015.39844,189.22852,190.91797,0,0,0,0
1292632545,378,0,14695.37891,1159.86328,343.66016,350.35547,0,3419.02734,17732.77539,17740.4375,16311.81348,0,0,3845.96875,13067.01172,13097.4668,0,0,1,0
1292633126,102,0,14901.01953,60.375,90.57813,156.86719,0,3824.33594,142331.3125,1405755.75,1456844.25,0,2,3874.69922,12.85352,10.69141,0,0,0,0
1292638714,0,1,19534.91406,67.70313,102.02734,171.19141,0,3766.04297,143486.1406,1620442.625,1737137.625,0,2,3055.3125,6.99414,4.22266,0,0,0,0
1292643308,6,0,12529.28125,50.25781,70.19922,21.75781,0,3790.55859,119.98841,131.80374,2452.9043,0,0,3687.97656,11.00391,10.4668,0,0,0,0
1292643492,500,0,12658.35938,12787.47266,7523.84766,9182.97656,0,3945.25391,220.56361,236.21008,10375.78516,0,0,3820.97266,5.71484,3.45898,0,0,0,0
1292644467,22,0,12516.04297,1329.58984,212.37109,57.47656,0,3826.875,804.62311,800.20172,0,0,0,3661.83984,198.23242,196.17383,0,0,0,0
1292647381,500,0,10570.53516,12398.99219,7457.37109,8856.84375,0,7280.75391,279.88712,319.14276,15753.77734,0,0,3607.60547,11.22852,12.44336,0,0,0,0
1292649764,71,0,9948.9375,54.86719,4484.77734,1942.25781,0,4421.74219,149151.6406,2701128.25,4449562,0,2,3312.83594,2.21875,9.92773,0,0,0,0
1292652092,96,0,10159.98047,2407.28516,13103.23438,6625.30078,0,5731.48438,306.90891,335.92676,0,0,0,3600.63672,44.46289,49.05469,0,0,0,0
1292663473,0,1,17851.80859,58.74219,75.40234,29.85156,0,3955.70703,136.54704,139.20845,62754.48828,0,0,3219.56641,13.82031,12.80273,0,0,0,0
1292665525,96,0,15894.1875,2616.53906,14949.32031,7803.00781,0,3947.59766,177.17635,207.0849,16811.5918,0,0,2901.50781,31.89453,31.93945,0,0,0,0
1292668766,102,0,10962.46484,56.03125,91.17969,153,0,5798.73438,140015.8438,1598850.75,1715285.25,0,2,4659.08984,10.01953,9.56836,0,0,0,0
1292671369,153,0,12894.19922,54.89844,4480.00781,8447.4375,0,3619.55859,122.03812,128.84186,28518.07813,0,0,3266.55078,1529.51758,1535.6543,0,0,0,0
1292674363,81,0,10994.63672,20711.36328,4963.25391,1571.15234,0,3559.44531,647.94385,676.78998,0,0,0,3126.63672,18899.55273,21890.96875,0,0,1,0
1292675664,352,0,14632.77344,758.87891,1480.75391,3110.3125,0,3927.48828,117397.9297,227477.2188,235678.1094,0,1,4001.44531,9.69727,8.17578,0,0,0,0
1292678133,22,0,9568.87109,1062.63672,164.42969,45.84375,0,3730.83594,644.93903,685.67566,19932.91211,0,0,3164.30469,147.79688,145.68164,0,0,0,0
1292682277,71,0,10408.36719,55.69141,4759.88281,2058.15234,0,4975.42188,150126.1875,2705736.75,4529910,0,2,3678.57422,3.5957,0,0,0,0,0
1292691010,22,0,15472.44141,1363.28125,218.44922,60.75391,0,3356.35156,480.93021,479.82486,0,0,0,3058.77734,179.49609,178.20508,0,0,0,0
1292694735,102,0,8354.60547,48.16016,74.11719,120.82422,0,4097.66406,136463.3594,1456083.125,1534914,0,2,2918.34375,11.49219,9.74805,0,0,0,0
1292705346,500,0,10713.64453,12164.50781,7250.99609,8692.91016,0,6107.60156,165.25369,200.42067,5074.4458,0,0,3330.5,4.93359,6.7832,0,0,0,0
1292708800,96,0,14112.77734,2211.88672,12315.43359,6251.45703,0,3887.94922,44.36384,58.25034,23296.45703,0,0,3411.17578,33.05078,32.92773,0,0,0,0
1292708948,500,0,12791.62109,12008.59766,6696.46875,8443.39063,0,3208.28516,226.64835,219.42609,42248.21094,0,0,3248.15625,1.95898,5.12109,0,0,0,0
1292710511,374,0,9982.61328,589.19922,1519.60156,7947,0,3400.08203,3019.41309,3023.83447,14723.55762,0,0,3614.05469,6.23438,7.05273,0,0,0,0
1292711873,374,0,16796.28906,837.40234,1788.75,5525.61328,0,4932.71875,132064.7188,238868.8594,271484.375,0,1,5231.25,12.48242,16.98047,0,0,0,0
1292713001,0,0,9062.64453,176.75,0,0,0,5293.54688,18292.56055,18274.56445,3053.86572,0,0,2484.09375,12632.33789,12682.16406,0,0,1,0
1292713128,500,0,10914.58594,12507.53125,7425.12891,8986.39063,0,3873.17188,3465.54126,3609.54663,44612.19531,0,0,3572.54297,0,0,0,0,0,0
1292716812,374,0,11227.22266,668.36719,1738.94922,9748.78125,0,3785.10547,3116.16797,3155.88501,10578.14941,0,0,4413.69922,4.0332,0.94336,0,0,0,0
1292718990,378,0,10135.05078,1074.9375,314.02734,321.52344,0,3437.44531,18873.80859,18918.77344,44520.21094,0,0,3045.53906,12292.92773,12309.26758,0,0,1,0
1292721117,102,0,11492.84375,59.92578,88.19531,152.96094,0,4762.45313,142458.9375,1514511.375,1624175.25,0,2,3024.20703,9.07227,8.66992,0,0,0,0
1292726769,6,0,12973.4375,42.95313,55.86719,20.62109,0,3091.61719,226.05812,264.84161,7386.30811,0,0,3048.44922,6.31055,5.21094,0,0,0,0
1292727879,6,0,12518.86328,53.35156,71.40234,27.45703,0,3689.04688,36.66938,38.99811,32832.125,0,0,3965.66016,12.92188,14.15039,0,0,0,0
1292728968,378,0,10964.35156,1129.15625,326.61719,343.07031,0,6642.69531,15660.2207,15715.99219,27779.14063,0,0,3467.75,10025.73047,10051.04492,0,0,0,0
1292732036,102,0,12984.62891,55.19531,84.07031,141.98047,0,3159.07031,142023.1875,1471075.625,1516581.625,0,2,3314.10938,11.5293,8.89453,0,0,0,0
1292737482,71,0,10368.85156,60.63672,4860.23438,2139.74219,0,5833.69922,149927.7969,2729973.25,4650222,0,2,3832.25391,10.83594,9.07422,0,0,0,0
1292738919,81,0,11985.25,23326.28906,5386.42969,1756.20313,0,4941.5625,546.38135,569.17499,0,0,0,3234.82031,20306.87695,25118.51563,0,0,1,0
1292743783,6,0,13688.06641,55.48438,74.01172,27.80859,0,3365.05078,187.59659,192.76915,0,0,0,4162.66016,10.79883,19.18164,0,0,0,0
1292746914,374,0,11072.11328,641.33594,1610.20313,8372.30469,0,4275.54688,2666.48779,2632.12573,0,0,0,3835.65625,8.88086,2.91992,0,0,0,0
1292749125,378,0,11256.84766,1183.16797,343.69531,352.26172,0,6148.60156,16757.20117,16754.37891,39599.07422,0,0,3227.32422,11480.85156,11515.49805,0,0,0,0
1292751683,22,0,10989.92188,1346.38281,208.41797,61.79297,0,6344.78516,622.86444,628.4126,44983.19922,0,0,4227.39063,220.27344,218.72461,0,0,0,0
1292753281,71,0,11286.55469,60.20313,4846.90625,2150,0,4022.32813,151037.5,2701687.75,4421044,0,2,3427.74609,11.13867,1.75195,0,0,0,0
1292754088,71,0,11018.5,59.65625,4823.01563,2136.64844,0,5439,152520.8906,2764071.5,4680021.5,0,2,3360.13281,11.82227,13.38672,0,0,0,0
1292758583,153,0,16462.45703,63.86328,4984.19922,9264.54688,0,3430.95703,274.62869,280.39148,22756.81836,0,0,3666.98047,1533.35938,1537.22656,0,0,0,0
1292758925,0,1,408.98828,0.10547,0.78125,0,0,727.26953,0,0,7257.53027,0,0,408.65234,0.77148,4.89648,0,0,0,0
1292762414,96,0,9396.15234,2092.10938,12496.19922,6250.375,0,6227.8125,159.97382,165.61856,0,0,0,3717.72656,26.51953,28.07617,0,0,0,0
1292763265,81,0,15653.16406,24864.73047,5843.92188,1869.37891,0,4007.41797,389.44455,385.04465,0,0,0,3260.87891,20851.32617,28347.23047,0,0,1,0
1292764488,81,0,14890.12891,23083.83203,5257.70313,1715.45313,0,3733.03906,536.3045,514.1333,20803.69336,0,0,3306.73047,19877.67188,23925.70508,0,0,1,0
1292770043,374,0,11008.12891,672.28125,1725.86719,9453.33203,0,4505.85156,2868.27148,2885.3667,17173.39648,0,0,3513.35547,12.85352,15.72266,0,0,0,0
1292770451,500,0,12673.40625,10879.42969,6549.84766,7784.69531,0,3365.89844,121.30838,129.82916,0,0,0,2977.08984,4.26953,6.42383,0,0,0,0
1292773312,0,1,18498.58203,1948.00781,481.15234,159.65234,0,4670.73047,378.36969,371.22253,2578.61548,0,0,5027.08984,18402.61328,21733.02344,0,0,0,0
1292774032,378,0,12527.89453,1274.21875,375.54297,383.70313,0,4708.33984,18303.91406,18392.05273,41012.55859,0,0,3718.85938,12852.10938,12890.78125,0,0,1,0
1292779564,22,0,9474.02734,1200.84375,192.41016,52.10156,0,5446.87891,735.68427,763.9187,4369.23584,0,0,2946.25,139.61133,137.55078,0,0,0,0
1292781034,153,0,12111.10547,58.09375,4849.07813,9203.56641,0,3444.15625,263.77917,250.52585,24332.81055,0,0,3606.10938,1692.42969,1693.24023,0,0,0,0
1292783203,378,0,16749.29688,1273.875,359.87891,382.20313,0,4408.06641,18712.52539,18822.51172,1226.45215,0,0,2954.875,11871.10742,11933.18164,0,0,1,0
1292788037,500,0,11367.48047,12699.41016,7487.10156,9045.29688,0,4544.65234,283.25677,236.45691,37541.69922,0,0,3397.07813,9.54688,5.97461,0,0,0,0
1292791120,6,0,13923.10156,65.59766,79.23047,30.98438,0,3378.11328,95.06997,131.80374,0,0,0,2308.19531,4.30859,5.12109,0,0,0,0
1292792493,500,0,10076.23828,12043.85156,7375.90625,8873.33203,0,4671.28906,190.07555,193.50961,16915.8418,0,0,3461.42188,5.21289,7.77148,0,0,0,0
1292793718,6,0,12849.74609,56.32031,75.90625,29.0625,0,3628.28125,117.20896,131.06328,62037.01563,0,0,3764.59766,9.24414,8.26563,0,0,0,0
1292795745,0,1,17239.61719,61.91797,4735.24609,2100.22656,0,4080.30078,149891.7969,2554133.25,3792404.5,0,2,4191.20703,7.50781,4.17773,0,0,0,0
1292806885,378,0,11806.69922,1185.44141,338.00781,355.38672,0,4053.17969,21578.73633,21673.32422,4393.76465,0,0,3131.84766,14317.57031,14363.32031,0,0,1,0
1292809026,378,0,11183.42188,1259.38281,341.96094,375.11719,0,1666.30469,20758.5,20784.01953,39525.48438,0,0,1906.37109,15405.11914,15455.82031,0,0,1,0
1292809098,0,1,2761.24609,0,0,0,0,1618.71484,0,0,0,0,0,1495.04297,0,0,0,0,0,0
1292811690,102,0,14742.70703,56.24219,92.6875,151.52734,0,3985.28125,139487.0313,1261923.375,1307312.125,0,2,4106.96094,2.68555,1.70703,0,0,0,0
1292811979,352,0,11784.71484,667.125,1366.95703,2690.11328,0,3906.01563,120533.75,233361.4844,273339.375,0,1,3611.23438,12.48242,4.7168,0,0,0,0
1292812298,96,0,11001.73438,2178.98828,12091.83594,5962.30078,0,3467.58984,180.82503,209.55315,18859.76758,0,0,3906.29297,27.46094,30.50195,0,0,0,0
1292821696,81,0,14711.4375,23104.80078,5454.58594,1751.37891,0,3770.94922,502.47897,494.14063,0,0,0,2705.73438,19851.00391,24514.94531,0,0,1,0
1292828611,81,0,14036.62109,21454.68359,4691.21484,1522.0625,0,4147.94141,170.7482,151.3028,12822.55664,0,0,3571.19531,18273.19336,19858.29883,0,0,1,0
1292831169,0,1,6869.89063,1141.625,142.78906,36.28516,0,2487.99219,387.14801,365.54559,0,0,0,2232.67578,179.22266,180.31641,0,0,0,0
1292834843,96,0,10239.16016,2239.30469,12662.57813,6243.10938,0,5770.22656,144.10199,148.0941,0,0,0,3601.29688,32.47461,36.61133,0,0,0,0
1292839511,378,0,10620.29297,1219.05859,350.22656,360.4375,0,4645.44141,20232.46484,20204.72461,0,0,0,3101.60938,12988.59766,13032.33008,0,0,1,0
1292841129,500,0,11664.17969,11581.76953,6973.54688,8765.4375,0,4000.57422,65.89114,81.20493,0,0,0,3831.26953,4.44336,0,0,0,0,0
1292847412,22,0,13498.83984,1339.9375,210.33984,59.21484,0,3616.52344,450.10947,446.01004,0,0,0,3848.20313,166.12305,165.80664,0,0,0,0
1292849819,96,0,8537.75781,1949.43359,10994.82422,5400.71875,0,4851.30859,260.25928,272.24631,23811.56836,0,0,3109.50781,22.23047,20.30469,0,0,0,0
1292851257,22,0,11020.80078,1268.08594,203.23047,57.46484,0,5644.72656,599.72742,628.90625,13871.17383,0,0,3426.52344,166.00781,164.86328,0,0,0,0
1292855161,153,0,10555.57031,59.05469,4829.04297,9038.49219,0,3708.1875,320.52713,324.8197,38568.85156,0,0,3407.61328,1520.96289,1527.34375,0,0,0,0
1292863720,71,0,11529.14844,49.37891,4170.15234,1823.625,0,3508.14453,146719.3906,2521196.5,3660631.5,0,2,3578.05078,6.6543,10.87109,0,0,0,0
1292868014,81,0,11043.75781,25874.51563,6908.80859,2261.90234,0,4316.33594,529.20032,515.61426,0,0,0,3334.99219,20862.54297,28114.58008,0,0,1,0
1292870048,81,0,10557.05469,19886.01953,4465.78125,1405.64063,0,6575.30469,175.8671,169.32091,0,0,0,3169.94531,19163.30469,22235.42969,0,0,1,0
1292871132,102,0,9659.01563,58.20703,82.34766,126.1875,0,3239.32813,144647.1563,2106744.25,2313107,0,2,3661.42578,6.34375,5.12109,0,0,0,0
1292871952,500,0,11174.62891,11888.61328,7125.0625,8693.375,0,4935.55469,178.72166,184.37715,0,0,0,3103.77344,4.14648,2.15625,0,0,0,0
1292872162,0,1,19160.48438,66.78125,80.21875,33.46094,0,3707.69922,121.50155,102.43175,12166.40527,0,0,2880.91797,7.50781,7.00781,0,0,0,0
1292879194,374,0,11314.37109,653.40625,1668.79688,8869.49609,0,3792.76563,3147.39648,3148.48047,13582.95703,0,0,4105.5,3.39844,2.56055,0,0,0,0
1292890143,153,0,11810.98828,63.80859,5040.37891,9846.76953,0,4228.66016,220.38118,221.64749,0,0,0,4135.29688,1476.07031,1474.83008,0,0,0,0
1292896912,378,0,10371.81641,1152.83984,338.56641,341.66797,0,6477.78516,19260.00195,19228.29102,37253.48438,0,0,3538.87109,14687.00977,14739.27148,0,0,1,0
1292909483,374,0,9538.25,683.30859,1731.63281,9074.82813,0,6294.58984,3127.52197,3098.62207,56606.89844,0,0,3512.42969,6.69141,18.82227,0,0,0,0
1292910300,378,0,9605.49219,1046.32031,298.375,302.875,0,3799.58984,18498.91602,18630.23633,34368.25391,0,0,3180.54688,12111.18164,12140.45117,0,0,1,0
1292910726,71,0,12008.36719,56.79688,4760.72656,2074.05469,0,4035.08984,149948.0469,2626242.5,4077855.25,0,2,3287.48438,10.62695,12.5332,0,0,0,0
1292916518,102,0,8629.19531,52.30078,77.67578,139.68359,0,4724.53906,137685.7656,1394956.75,1448513.5,0,2,3475.62109,10.37891,4.58203,0,0,0,0
1292916831,374,0,9646.03516,650.95313,1686.39063,8722.30859,0,6154.76953,3587.87988,3578.2002,30385.35156,0,0,3490.85938,8.55859,2.96484,0,0,0,0
1292918165,352,0,15232.63672,753,1508.94531,3013.31641,0,4501.76172,122310.1172,235828.25,247335.5313,0,1,3654.48047,7.11133,3.41406,0,0,0,0
1292925341,0,1,25897.125,1370.17969,3506.57813,18856.58594,0,7713.03125,5943.47754,5958.07227,18028.8457,0,0,7644.89844,7.60938,8.26563,0,0,0,0
1292932891,378,0,13372.19141,1248.70703,372.07813,375.72266,0,3676.60156,19844.91992,19847.32422,17204.05664,0,0,4429.08984,14414.22852,14456.66797,0,0,1,0
1292935741,96,0,9899.24609,2305.35156,13209.66406,6575.40234,0,5148.62109,243.96892,231.02678,29891.70508,0,0,3453.15625,30.89844,27.08789,0,0,0,0
1292947641,81,0,12649.50391,23254.45313,5505.87891,1764.56641,0,3894.10156,418.4624,427.25146,20101.55078,0,0,3720.19531,19841.63672,25476.04883,0,0,1,0
1292949890,374,0,9135.99609,606.42188,1530.30078,7822.67188,0,4550.23047,3251.00879,3228.20435,0,0,0,3200.10547,3.40039,0,0,0,0,0
1292960163,71,0,10647.39844,59.90234,4897.67578,2125,0,4334.89453,150905.3438,2684729.5,4378857,0,2,2791.82813,9.14453,6.06445,0,0,0,0
1292961606,6,0,10882.80859,53.98828,68.78906,29.27734,0,6524.89063,185.14981,206.83809,66341.85938,0,0,4068.17188,13.60938,12.57813,0,0,0,0
1292961990,500,0,11760.66406,12074.33203,7336.19141,8626.33203,0,4172.03516,276.04526,272.24631,8821.25684,0,0,3574.44141,11.94141,12.62305,0,0,0,0
1292969481,71,0,8570.125,48.16797,3910.11719,1694.19531,0,4220.26563,146772.625,2562450,3871443.25,0,2,2751.40625,5.34961,4.58203,0,0,0,0
1292971634,153,0,13063.95703,59.78516,4769.9375,8807.10547,0,3671.875,103.11856,76.76211,16244.3584,0,0,2894.42969,1395.88672,1398.64258,0,0,0,0
1292972244,96,0,9576.79688,2180.10547,11720.27344,5826.59375,0,5809.66797,190.46188,168.08679,116.51295,0,0,3186.50391,23.48828,22.86523,0,0,0,0
1292973662,102,0,10875.41016,61.26563,92.75391,149.12109,0,4457.46094,142534.1875,1558709.875,1605275.625,0,2,2718.18359,5.08594,8.625,0,0,0,0
1292976138,378,0,10736.41797,1146.375,340.37109,344.65234,0,4830.75391,19360.65234,19470.42383,16793.19531,0,0,3724.50781,13305.93164,13349.07422,0,0,1,0
1292982183,352,0,11551.97656,651.51563,1349.67969,2649.60156,0,4029.37891,120554.0313,222388.2031,223885.7656,0,1,3286.01563,8.87305,10.33203,0,0,0,0
1292984158,500,0,8957.40234,10076.13281,6135.42578,7239.78125,0,6064.70703,235.72716,223.37526,0,0,0,3016.48438,1.91016,2.11133,0,0,0,0
1292985659,102,0,11614.13281,57.94922,89.90234,152.21875,0,4907.90234,143167.625,1485023.875,1587164,0,2,3739.96094,11.58398,6.55859,0,0,0,0
1292989746,22,0,14667.16016,1306.48438,210.09375,60.65625,0,3611.30859,796.2204,815.01117,0,0,0,3867.08984,159.43359,154.30664,0,0,0,0
1292994790,71,0,12354.51172,62.07422,4512.27734,1991.92969,0,4878.57031,149009.2188,2626984,4095249.25,0,2,3263.15234,10.55273,10.42188,0,0,0,0
1292995074,352,0,11518.12109,673.63672,1376.51172,2708.29688,0,3527.40234,121151.6484,240270.0781,248488.3906,0,1,3398.97656,10.66992,13.3418,0,0,0,0
1292998577,102,0,9793.89453,56.55469,90.32422,152.07031,0,4936.71484,141309.3125,1561719.125,1677786.5,0,2,3671.34375,12.16211,16.35156,0,0,0,0
1293001026,352,0,9005.77344,519.05469,1053.89844,2080.87891,0,5891.63672,118529.5078,198673.9063,199761.4531,0,1,3126.375,6.48828,3.09961,0,0,0,0
1293002571,81,0,13871.05469,21613.94141,5089.36719,1631.43359,0,4036.58203,417.46439,405.7778,0,0,0,2984.14063,19799.97461,24002.88086,0,0,1,0
1293004084,6,0,10209.42578,53.41797,70.39453,26.03516,0,5114.60938,202.40599,189.80727,39730.91797,0,0,2909.76563,13.34766,18.50781,0,0,0,0
1293007029,352,0,9257.30859,505.83594,1020.70703,2015.17578,0,3390.05078,116154.1172,175946.8906,159086.1719,0,1,2871.44141,10.94922,9.20898,0,0,0,0
1293010026,374,0,9941.55859,643.01172,1644.88672,8356.84375,0,5207.73047,3047.69067,3022.60034,19656.96094,0,0,4002.59375,11.05273,10.37695,0,0,0,0
1293010630,96,0,8544.64453,1921.17188,11043.98828,5516.85547,0,4314.45313,102.31371,95.27386,5761.25879,0,0,2662.11328,36.33008,35.71289,0,0,0,0
1293010834,22,0,12025.9375,1330.07031,219.85156,62.90625,0,4462.89063,688.11169,690.11847,31617.93555,0,0,3143.05859,188.05273,191.72656,0,0,0,0
1293012483,81,0,11475.14063,23706.19922,5875.39453,1882.59375,0,4320.71094,400.34769,426.01733,0,0,0,3313.14844,18808.125,22135.88281,0,0,1,0
1293018248,378,0,11649.14844,1166.3125,344.45703,351.82031,0,4743.17969,18479.41797,18477.20703,25829.08203,0,0,3305.55469,11788.70313,11795.90039,0,0,1,0
1293019608,71,0,16821.73828,65.60938,5285.73828,2314.58594,0,3479.37109,150931.6563,2726483.5,4525418,0,2,3453.17578,3.67188,2.83008,0,0,0,0
1293020155,500,0,13032.68359,11721.15234,7191.76563,8720.10156,0,3461.08203,289.7493,290.51126,12868.54883,0,0,3018.8125,14.95898,15.63281,0,0,0,0
1293021468,500,0,12551.96094,10767.75781,6520.57031,7881.69141,0,3221.32031,130.50523,121.9308,20690.24805,0,0,2882.19531,4.15234,4.89648,0,0,0,0
1293025161,96,0,15137,2357.91406,12638.46875,6464.07813,0,4083.86719,342.1188,333.70535,34530.75781,0,0,3691.83203,32.54883,32.74805,0,0,0,0
1293027508,22,0,13960.71484,1407.61719,215.42969,62.21875,0,4084.37109,739.51538,770.33612,11228.16895,0,0,3895.87109,211.91992,214.27734,0,0,0,0
1293028198,71,0,11160.26563,57.44141,4625.04297,2001.71875,0,3593.71484,149434.9063,2662672.75,4275516.5,0,2,4081.54297,6.5918,12.35352,0,0,0,0
1293030734,96,0,10050.52734,2251.46094,12550.61719,6150.30469,0,4422.67969,294.25653,298.90326,3010.93994,0,0,3186.30859,25.59375,31.31055,0,0,0,0
1293030973,352,0,9360.37891,562.33594,1123.38281,2234.01563,0,3414.51953,120459.4531,220301.3125,247099.4375,0,1,2700.30859,7.8125,8.75977,0,0,0,0
1293035546,153,0,15589.21484,64.89063,5272.50781,9794.26563,0,3783.90234,293.17264,293.71994,0,0,0,3262.38672,1537.16016,1543.51563,0,0,0,0
1293039943,352,0,12617.36719,681.16797,1376.51563,2739.96875,0,4074.26172,121146.2031,230867.5781,178776.8594,0,1,3131.83984,7.83398,4.85156,0,0,0,0
1293040615,22,0,12018.42578,1318.91797,210.05859,58.16406,0,5009.08984,635.80658,628.4126,10063.04004,0,0,3883.75391,191.5625,192.89453,0,0,0,0
1293043342,500,0,11516.80469,11954.15234,7325.86719,8934.74609,0,4058.56641,229.78194,220.41338,6549.25439,0,0,3600.28516,8.04297,5.48047,0,0,0,0
1293045564,500,0,11402.27734,12306.38281,7469.42578,8748.42969,0,4975.66797,175.24467,173.51691,0,0,0,2875,6.36328,9.25391,0,0,0,0
1293045950,22,0,16893.99609,1301.64453,205.69141,58.63672,0,3297.97656,679.82703,712.33258,36238.59375,0,0,3234.05078,171.51953,171.15234,0,0,0,0
1293048554,96,0,14987.58984,2345.72656,13218.75,6585.23047,0,3352.82813,118.04601,117.24116,26807.17773,0,0,3521.58984,27.81445,23.76367,0,0,0,0
1293049464,22,0,16044.4375,1323.99219,205.40234,58.94531,0,3747.89063,602.12054,577.81378,0,0,0,2791.74219,151.48633,144.7832,0,0,0,0
1293053006,378,0,9583.125,966.22266,282.72656,287.61719,0,3920.05859,16612.85156,16626.0293,0,0,0,2813.94141,10953.88477,10979.98438,0,0,0,0
1293053269,71,0,11969.73047,57.29297,4910.68359,2123.90625,0,3863.72266,148130.5781,2613910.25,4064802.75,0,2,3426.64063,5.24414,9.97266,0,0,0,0
1293053960,352,0,11694.05469,675.26172,1396.85938,2728.29688,0,3520.75,121561.1172,245445.2344,239244.0156,0,1,4195.30469,4.44531,2.38086,0,0,0,0
1293056318,153,0,9144.0625,83.35547,4076.57031,6442.05859,0,5651.77344,568.62769,523.01898,36483.88281,0,0,3120.05859,3831.49219,3842.34766,0,0,0,0
1293060034,500,0,11672.51953,12446.58984,7490.94922,8889.19922,0,4966.75391,139.31577,132.29739,35965.70703,0,0,2946.55859,3.44531,0,0,0,0,0
1293061310,0,1,19309.86328,78.80469,114.55078,197.10938,0,3903.40625,143345.625,1641925.875,1718618.125,0,2,2857.79297,7.01758,3.32422,0,0,0,0
1293067236,0,1,17270.52734,1333.99219,395.59766,408.68359,0,3654.98828,18818.92773,18841.27148,0,0,0,3133.91797,12285.13477,12321.71094,0,0,1,0
1293067791,374,0,9657.23438,638.32422,1623.46094,8385.51172,0,4376.59766,3899.2959,3905.48804,0,0,0,3551.8125,5.15625,0,0,0,0,0
1293073196,352,0,15281.16797,694.65234,1398.72266,2787.74219,0,3808.45703,121449.1328,224472.1406,243646.9844,0,1,3398.33984,9.22461,10.15234,0,0,0,0
1293073421,153,0,11099.80469,57.71094,4908.12109,9155.69922,0,6053.23828,308.07864,328.76889,6049.4751,0,0,3635.77734,1678.92773,1680.66211,0,0,0,0
1293074539,153,0,15922.58203,64.94531,5217.21875,9979.80469,0,4100.5625,238.5388,236.45691,2646.07056,0,0,3607.45313,1667.9707,1672.93555,0,0,0,0
